"region","week","date_from","date_to","track_id","track_name","artist","track_position","track_streams","track_url"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5DqdesEfbRyOlSS3Tf6c29","It's You","Ali Gatie","56","8584393","https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2QpGZOhTCHHiKmpSO9FW4h","Follow God","Kanye West","57","8452092","https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7tgjDlQsMR8RvkdlNCJA58","6 Kiss","Trippie Redd","58","8279539","https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6Y4PDQv4XjYjHLeLmvyOt0","Si Te Vas","Sech","59","8159171","https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2VxeLyX666F8uXCJ0dZF8B","Shallow","Lady Gaga","60","8156989","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5Id5B3dxJZhPcV9GzgYZZe","Quizas","Rich Music LTD","61","8033019","https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4sjiIpEv617LDXaidKioOI","223's (feat. 9lokknine)","YNW Melly","62","7999721","https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0u2P5u6lvoDfwTYjAADbn4","lovely (with Khalid)","Billie Eilish","63","7995099","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6V9fHiv84WlVTg7CSnIVY2","Graveyard","Halsey","64","7971976","https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","56AMYGJzxBO6p8v0wEe9de","Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug","65","7947465","https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2YpeDb67231RjR0MgVLzsG","Old Town Road - Remix","Lil Nas X","66","7922659","https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6osaMSJh9NguagEDQcZaKx","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake","67","7817479","https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","59s0s39NFWScuHDbHytI14","Indeciso","Reik","68","7686418","https://open.spotify.com/track/59s0s39NFWScuHDbHytI14"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5qmq61DAAOUaW8AUo8xKhh","Truth Hurts","Lizzo","69","7622366","https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7BlBVFwvbWvcwNcUarQmjk","Yo x Ti, Tu x Mi","ROSALÍA","70","7593160","https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","43zdsphuZLzwA9k4DJhU0I","when the party's over","Billie Eilish","71","7509956","https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6ocbgoVGwYJhOv1GgI9NsF","7 rings","Ariana Grande","72","7469147","https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0lizgQ7Qw35od7CYaoMBZb","Santa Tell Me","Ariana Grande","73","7367685","https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1nocRtwyNPVtGcIJqfgdzZ","Tutu","Camilo","74","7250854","https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6LcauUZjF1eXQrgqMUecHX","Ayy Macarena","Tyga","75","7199316","https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5ry2OE6R2zPQFDO85XkgRb","Money In The Grave (Drake ft. Rick Ross)","Drake","76","7127237","https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7iHHxY2NLlJRAmlAmC4ahQ","Stuck In A Dream (feat. Gunna)","Lil Mosey","77","7123922","https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","03T4ttRCiLXST6MZjeMwmR","Orphans","Coldplay","78","7012759","https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6XHVuErjQ4XNm6nDPVCxVX","No Guidance (feat. Drake)","Chris Brown","79","7003529","https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3cphb8kdsjElYR7r5icK3H","Nice To Meet Ya","Niall Horan","80","7000103","https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","598yNsG1JFrGd4n2kMoz7F","Woah","Lil Baby","81","6995247","https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2ktxr00GpTtbMNeBjNeY8D","Who Needs Love","Trippie Redd","82","6966774","https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2dpaYNEQHiRxtZbfNsse99","Happier","Marshmello","83","6962127","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4t9a07PAghtQMRAIP9FQ7Z","Soltera - Remix","Lunay","84","6935330","https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1000nHvUdawXuUHgBod4Wv","Panini","Lil Nas X","85","6887042","https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4u7EnebtmKWzUH433cf5Qv","Bohemian Rhapsody - Remastered 2011","Queen","86","6787790","https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4sWuPniHClkInYAnzXAYUF","Camelot","NLE Choppa","87","6768831","https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1DFD5Fotzgn6yYXkYsKiGs","Piece Of Your Heart","MEDUZA","88","6715004","https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1VJwtWR6z7SpZRwipI12be","Candy","Doja Cat","89","6713859","https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6kls8cSlUyHW2BUOkDJIZE","Hate Me (with Juice WRLD)","Ellie Goulding","90","6577317","https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3Z0oQ8r78OUaHvGPiDBR3W","Into the Unknown","Idina Menzel","91","6555682","https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5p7ujcrUXASCNwRaWNHR1C","Without Me","Halsey","92","6434112","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3QzAOrNlsabgbMwlZt7TAY","Ballin' (with Roddy Ricch)","Mustard","93","6424250","https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0pqnGHJpmpxLKifKRmU6WP","Believer","Imagine Dragons","94","6422949","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6oJ6le65B3SEqPwMRNXWjY","Higher Love","Kygo","95","6394212","https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","22vgEDb5hykfaTwLuskFGD","Sucker","Jonas Brothers","96","6390224","https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0fySG6A6qLE8IvDpayb5bM","VIBEZ","DaBaby","97","6385791","https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1ndyl3wJCFs872XZ3ztPk6","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles","98","6323204","https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4Of7rzpRpV1mWRbhp5rAqG","Bruises","Lewis Capaldi","99","6196373","https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7xQAfvXzm3AkraOtGPWIZg","Wow.","Post Malone","100","6192456","https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0lLdorYw7lVrJydTINhWdI","It's Beginning to Look a Lot like Christmas","Michael Bublé","101","6183295","https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0e7ipj03S05BNilyu5bRzt","rockstar (feat. 21 Savage)","Post Malone","102","6172973","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott","103","6150022","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5stPVcRqb4qixbafP9e8lt","Hola - Remix","Dalex","104","6117106","https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1G2CAJeP7rCwOZjlSJ0Zw3","Que Calor (with J Balvin & El Alfa)","Major Lazer","105","6102709","https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4bTZeO72FwMa6wKOiqoynL","Otro Trago - Remix","Sech","106","6086804","https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","25ZAibhr3bdlMCLmubZDVt","QUE PRETENDES","J Balvin","107","6066267","https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7qiZfU4dY1lWllzX7mPBI3","Shape of You","Ed Sheeran","108","5990553","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","63VyEdzMM3w4ZQ1WtARa2S","Takeaway (feat. Lennon Stella)","The Chainsmokers","109","5877686","https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","69dXVFCMiz3SL1L7M24NdX","bad vibes forever","XXXTENTACION","110","5861200","https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3e9HZxeyfWwjeyPAMmWSSQ","thank u, next","Ariana Grande","111","5858376","https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","26wLOs3ZuHJa2Ihhx6QIE6","Teeth","5 Seconds of Summer","112","5855783","https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6piAUJJQFD8oHDUr0b7l7q","VALENTINO","24kGoldn","113","5853537","https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6hw1Sy9wZ8UCxYGdpKrU6M","Roller","Apache 207","114","5839147","https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7pWK1kMgHy5lNNiIfuRbkP","Used To Love (with Dean Lewis)","Martin Garrix","115","5826059","https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2qG5sZ7Si6sdK74qLxedYM","Con Altura","ROSALÍA","116","5822242","https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3Kd6Wp3lG5HXMB2dlvuy7y","Death","Trippie Redd","117","5803279","https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0DiDStADDVh3SvAsoJAFMk","Only Human","Jonas Brothers","118","5785344","https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4wopYJ5wpYOM6ogm2Jugnw","fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”","Lauv","119","5772694","https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3s4mrPrEFFPF0LmAfutW0n","The London (feat. J. Cole & Travis Scott)","Young Thug","120","5772294","https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go","James Arthur","121","5750279","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7FGq80cy8juXBCD2nrqdWU","Eastside (with Halsey & Khalid)","benny blanco","122","5743194","https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7fa9MBXhVfQ8P8Df9OEbD8","Girls Like You (feat. Cardi B)","Maroon 5","123","5741675","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0Z26mbSHJ1dkUu7g9DDgif","Trigger","Major Lazer","124","5691541","https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","25sgk305KZfyuqVBQIahim","Sweet but Psycho","Ava Max","125","5677148","https://open.spotify.com/track/25sgk305KZfyuqVBQIahim"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6uYgCE2OEulOw5zhHvZsHf","Love Me More","Trippie Redd","126","5675358","https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","285pBltuF7vW8TeWk8hdRR","Lucid Dreams","Juice WRLD","127","5674203","https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6Qs4SXO9dwPj5GKvVOv8Ki","Dancing With A Stranger (with Normani)","Sam Smith","128","5634157","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2bT1PH7Cw3J9p3t7nlXCdh","If I Can't Have You","Shawn Mendes","129","5593776","https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2EjXfH91m7f8HiJN1yQg97","Rockin' Around The Christmas Tree","Brenda Lee","130","5588808","https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3hBXvHLlTHvnbwrPbeoyAj","Jingle Bell Rock","Bobby Helms","131","5558342","https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0tgVpDi06FyKpA1z0VMD4v","Perfect","Ed Sheeran","132","5557170","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7KbF6AdprOXEEHlsq11Z6d","11 PM","Maluma","133","5523268","https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7xapw9Oy21WpfEcib2ErSA","Mistletoe","Justin Bieber","134","5504910","https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7HwvPmK74MBRDhCIyMXReP","blun7 a swishland","tha Supreme","135","5501570","https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4ZLzoOkj0MPWrTLvooIuaa","Get You The Moon (feat. Snøw)","Kina","136","5485262","https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6gBFPUFcJLzWGx4lenP6h2","goosebumps","Travis Scott","137","5478449","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","36orMWv2PgvnzXsd5CJ0yL","Post Malone (feat. RANI)","Sam Feldt","138","5465353","https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5aUSEPNd3m5xliFK4pn5mU","Good Thing (with Kehlani)","Zedd","139","5415811","https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6TqXcAFInzjp0bODyvrWEq","Talk (feat. Disclosure)","Khalid","140","5398043","https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0Xek5rqai2jcOWCYWJfVCF","Enemies (feat. DaBaby)","Post Malone","141","5361489","https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5099x34vBakWpGkHourFxP","Qué Pena","Maluma","142","5338040","https://open.spotify.com/track/5099x34vBakWpGkHourFxP"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4a6q8CR2hzLk2plDkSxkfD","I.F.L.Y.","Bazzi","143","5302820","https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0qaWEvPkts34WF68r8Dzx9","Turn Me On (feat. Vula)","Riton","144","5302181","https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4SSnFejRGlZikf02HLewEF","bury a friend","Billie Eilish","145","5280999","https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2rc7BkzO8qepMFAxHtOrXc","Blanco","J Balvin","146","5276416","https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2gwkD6igEhQbDQegRCcdoB","Suge","DaBaby","147","5268973","https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5hslUAKq9I9CG2bAulFkHN","It's the Most Wonderful Time of the Year","Andy Williams","148","5229709","https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1dGr1c8CrMLDpV6mPbImSI","Lover","Taylor Swift","149","5209189","https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5qrSlOut2rNAWv3ubArkNy","Be Alright","Dean Lewis","150","5206056","https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7dt6x5M1jzdTEt8oCbisTK","Better Now","Post Malone","151","5205158","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","05mDaV9Vb3wrzjF6OPZnhq","Saint-Tropez","Post Malone","152","5189923","https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6RRNNciQGZEXnqk8SQ9yv5","You Need To Calm Down","Taylor Swift","153","5175799","https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2iUXsYOEPhVqEBwsqP70rE","Youngblood","5 Seconds of Summer","154","5162108","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1tpbAGsGpZee5jDHMcLrUJ","Bellaquita","Dalex","155","5156356","https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7jzldCBnJjpJM3epzJ85KE","Tongue Tied (with YUNGBLUD & blackbear)","Marshmello","156","5151516","https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2P91MQbaiQOfbiz9VqhqKQ","I Like Me Better","Lauv","157","5120723","https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3ee8Jmje8o58CHK66QrVC2","SAD!","XXXTENTACION","158","5114501","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2kJwzbxV2ppxnQoYw4GLBZ","If the World Was Ending - feat. Julia Michaels","JP Saxe","159","5076318","https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0RLLvYBopDwooCyvnTwgYu","F.N","Lil Tjay","160","5065364","https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1cVlW9WQiGlFdWUXFdFZGh","Pa' Olvidarme De Ella","Piso 21","161","5051222","https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7sWRlDoTDX8geTR8zzr2vt","Hollywood's Bleeding","Post Malone","162","5049754","https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","0Ryd8975WihbObpp5cPW1t","boyfriend (with Social House)","Ariana Grande","163","5040963","https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1jg9clsGCDqOumfS0X5xm9","Living Proof","Camila Cabello","164","5039589","https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1rqqCSm0Qe4I9rUvWncaom","High Hopes","Panic! At The Disco","165","4998070","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2qxmye6gAegTMjLKEBoR3d","Let Me Down Slowly","Alec Benjamin","166","4957898","https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6ofuqm2qLMi9lBFEF9mJMb","Hasta Que Salga el Sol","Ozuna","167","4892216","https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5w9c2J52mkdntKOmRLeM2m","Con Calma","Daddy Yankee","168","4878316","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - Remastered 2011","Queen","169","4797103","https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4etKC4ngPKsQDHUMnYgV3A","Down Like That (feat. Rick Ross, Lil Baby & S-X)","KSI","170","4777684","https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","3U4isOIWM3VvDubwSI3y7a","All of Me","John Legend","171","4765414","https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1Av69kr9JitqPWo7WJLS5q","Can We Kiss Forever?","Kina","172","4757977","https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","1tNJrcVe6gwLEiZCtprs1u","3 Nights","Dominic Fike","173","4757502","https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","314ZkcV7oLWG8yWE7LABvH","Make It Right (feat. Lauv)","BTS","174","4751305","https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","5a6pdCHlWS2ekOOQ70QnAr","July","Noah Cyrus","175","4735010","https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","6zegtH6XXd2PDPLvy1Y0n2","Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande","176","4729105","https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2bPtwnrpFNEe8N7Q85kLHw","Combatchy (feat. MC Rebecca)","Anitta","177","4719833","https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","4hPpVbbakQNv8YTHYaOJP4","One Thing Right","Marshmello","178","4714930","https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole","179","4708529","https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8"
"global","2019-11-22--2019-11-29","2019-11-22","2019-11-29","7m9OqQk4RVRkw9JJdeAw96","Jocelyn Flores","XXXTENTACION","180","4707044","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96"
